timestamp,voltage,current,power,temperature,irradiance,string_1_current,string_2_current,string_3_current,string_4_current
2026-03-02 01:00:00,569.3835752489812,0.12383427808094949,66.05050305563078,23.7936866565893,0.0,0.02978348645634772,0.029356088449791762,0.031947064971745306,0.033056999965041314
2026-03-02 02:00:00,573.1115680699921,6.564421865018256,3638.1783781726353,23.24696565059098,73.28652427743094,1.6534460695084052,1.595675621184899,1.5047689834305034,1.6750299802356063
2026-03-02 03:00:00,571.8631347749428,0.5690378947961842,303.98329269704055,23.223152224616197,0.0,0.14469037496142417,0.13373899977127546,0.14178944983016073,0.15560907292580026
2026-03-02 04:00:00,563.329322465461,0.24915986276738927,133.01901787060513,24.207090566923576,3.744205051791705,0.06813329655218742,0.06840909874801092,0.05851825781507358,0.05988000055860314
2026-03-02 05:00:00,577.3689622165166,0.0,0.0,21.638140635880436,0.0,0.0,0.0,0.0,0.0
2026-03-02 06:00:00,577.0884421774391,0.0,0.0,22.960038895204846,0.0,0.0,0.0,0.0,0.0
2026-03-02 07:00:00,575.5780850956316,4.386096935992982,2337.710255241488,23.046151800248172,53.71774424919831,1.0472675610325934,1.1082559418836884,1.0493510286837535,1.178546676132401
2026-03-02 08:00:00,574.0315963386352,7.806985053006599,4227.402235914153,26.244465657591803,90.82934056363763,1.9997513334921333,1.9407844706895285,1.9142185209284865,2.015604049481112
2026-03-02 09:00:00,567.4243107114204,32.40645462540843,17294.131785404446,26.99270109337193,374.7276647823758,7.566812687373709,8.012103140091257,8.509243434623139,8.079097379905509
2026-03-02 10:00:00,577.9844043695998,54.82065337533955,29687.18751211356,28.718328112875867,634.9566951722704,14.960185421011497,14.126026091056849,13.309843478657637,13.897014131578
2026-03-02 11:00:00,581.7879644627488,82.40057389680608,46980.86891482543,30.51385361380129,952.9680594963053,21.814975259505925,21.380381849690938,21.460912344641542,19.440881681552074
2026-03-02 12:00:00,579.2447375251894,91.92593228275643,51016.51807547287,27.959691586147976,1066.2955678962394,22.442365455387918,22.371897913549486,21.683366122931336,25.791833456422534
2026-03-02 13:00:00,584.311380868786,91.82973748275202,49621.19361812353,33.508314114298386,1060.166656211416,20.990975694699838,22.29646889723574,23.565581602878325,23.105763710912953
2026-03-02 14:00:00,584.8755445388294,57.18903126307293,32390.06399048975,26.512301419891024,664.313768431314,15.26509093492269,14.100633564426149,15.327781727201602,14.375460094876688
2026-03-02 15:00:00,593.1200593838572,26.941672941123194,15660.05372164466,24.824609976531836,303.0572174172972,6.696844547161763,5.960198145823854,5.903040263416356,6.979835322939071
2026-03-02 16:00:00,578.2916851530539,16.524447190528832,9275.476628071368,27.912354699615054,189.50626503991222,4.386789676116965,3.8181406139964422,3.9665086280646467,4.230466943232085
2026-03-02 17:00:00,577.0604031257822,0.0,0.0,25.25001070136096,0.0,0.0,0.0,0.0,0.0
2026-03-02 18:00:00,574.6306613874342,1.6289797813019162,880.19318298958,22.84437258671923,22.6228713563549,0.3950403229028657,0.4407401846528295,0.4031104849685956,0.3911491090060284
2026-03-02 19:00:00,559.6498302776076,0.1447417245729556,79.00696219666338,22.85282397114348,0.0,0.036194918419993304,0.03573485732016128,0.03685693481548764,0.03703844543190693
2026-03-02 20:00:00,574.7878889964063,0.0,0.0,21.57163940692109,0.0,0.0,0.0,0.0,0.0
2026-03-02 21:00:00,575.5807115657303,1.0665267534182172,588.6275846750167,19.801624209643258,9.886988620210838,0.26063160252802436,0.27078114606488224,0.2677860674159624,0.28456826927717255
2026-03-02 22:00:00,595.0752110481935,3.325369117641352,1910.5601032971915,21.74774206900237,36.92741483112375,0.8572323535347552,0.9593224688770341,0.8248712260241804,0.8975664494961612
2026-03-02 23:00:00,573.5467993821123,0.7168332258692345,382.9586165430726,20.241809529590697,8.568710036129035,0.16964198401233085,0.1892401626593825,0.18967211874695644,0.17462760168667002
2026-03-03 00:00:00,577.4123787386688,0.0,0.0,23.483833332400614,0.0,0.0,0.0,0.0,0.0
2026-03-03 01:00:00,574.7223058423581,0.0,0.0,21.239479102560836,0.0,0.0,0.0,0.0,0.0
2026-03-03 02:00:00,565.6505756990438,0.0,0.0,19.88259947198009,0.0,0.0,0.0,0.0,0.0
2026-03-03 03:00:00,584.1425825161201,0.2569196382970417,141.8157190130358,20.890822182259125,0.0,0.0665152575378278,0.06488333212093052,0.06266396439025927,0.067743900688676
2026-03-03 04:00:00,581.0154642614942,0.06422812323906119,34.52037240280517,22.35945677411636,0.0,0.01515411017383532,0.015449793448764345,0.0157097508023235,0.014698232974576854
2026-03-03 05:00:00,581.8806926380477,4.388666829346145,2502.6068845292084,20.406144759957165,55.24370617033299,1.01300775766732,1.0191442363587135,1.1188056952492884,1.1810752917219438
2026-03-03 06:00:00,568.0179615782962,2.5783440764974555,1349.4283098085878,19.88915307443225,29.30612166540837,0.6857646499421153,0.6237474270479815,0.6310179835941103,0.639493535007602
2026-03-03 07:00:00,586.2223544874888,0.11559521391865103,63.779885668414806,24.0915206493691,0.0,0.029378977345949582,0.027336031319149058,0.0293175108118026,0.028281985872182825
2026-03-03 08:00:00,565.4243861156364,13.86583085512816,7468.575283106998,26.02352700778256,163.91946179746657,3.3367278673666165,3.758877970539047,3.826172169164734,3.2910368628433817
2026-03-03 09:00:00,583.0458205675812,28.933736645396774,16512.486306886316,26.17656176431523,335.0963817179121,7.7944419458086385,7.552298318145281,7.548495320779093,6.634919322228669
2026-03-03 10:00:00,598.8053228181067,54.16985754335143,29883.83215395196,27.519720484603976,628.1677811626845,13.620790366600652,13.53706592528329,13.321706282171457,14.099852301676538
2026-03-03 11:00:00,577.0137926780953,85.33024062738203,47920.29697972797,29.725100350592932,993.8083279140819,22.59043156293751,22.91111002542763,22.61380856963564,21.41076315412672
2026-03-03 12:00:00,581.8998815983947,98.64408995997383,54542.68281017765,26.637425182570464,1143.0263435216843,24.7442762294207,24.75642156873899,24.15784469240861,23.07043475200714
2026-03-03 13:00:00,585.8950961149797,87.21896979134569,47542.98361082553,26.446072927124547,1009.7885194278484,24.051446335434676,20.86573843861876,19.58270341952795,20.392799494111053
2026-03-03 14:00:00,577.1727248172389,53.7777606330259,29773.968925392113,27.02490865333575,620.0530050168504,14.624418903935032,14.46831768377905,12.766782354182146,13.21871829347326
2026-03-03 15:00:00,565.9835913209326,29.53078517993523,15944.78429370352,26.7635538116338,338.8898769461672,7.290794960155795,7.581626754125821,6.692121865781646,7.998790246533918
2026-03-03 16:00:00,577.1912881474273,13.748633232535719,7443.55024258708,26.15540899676112,164.27843489790502,3.604130466434647,3.2588993462877722,3.3767479335292454,3.3925454796309733
2026-03-03 17:00:00,567.4689041008107,8.057737062331741,4350.272881199687,26.554858660284385,96.73338106195283,2.079437636934308,1.9952630278230663,2.0162893962907322,1.8630351320414034
2026-03-03 18:00:00,578.7887394450814,0.15451058016259792,84.26837065789323,23.248913111969152,0.0,0.041270995740439013,0.03693649148650648,0.041865486312222984,0.03815302124811381
2026-03-03 19:00:00,567.6446061261296,0.15413578527366265,83.31827228572415,21.21371680563826,0.0,0.03667483087684698,0.035869709788310694,0.03916383641194811,0.03800849054859449
2026-03-03 20:00:00,587.3994752401403,0.15451430589181436,87.42546217057998,21.495561449759734,0.0,0.03995363603730015,0.04041742248407152,0.0382053993963357,0.03341973187666581
2026-03-03 21:00:00,568.7339736613101,1.1558194471964163,644.2067112982558,19.528535136289495,0.0,0.3042467068652246,0.31654162287230186,0.3009379005534181,0.2881704235165513
2026-03-03 22:00:00,572.8298114570904,3.6738842802404257,1947.18500479629,21.496567593580334,40.630358673576715,0.8377035031575064,0.8542438772562547,0.8169278793944986,0.9078657358063769
2026-03-03 23:00:00,582.1862606997689,6.186557285257195,3529.694079458624,20.956276587724837,67.81229608115498,1.455135614165861,1.5901748392220953,1.5648598583265387,1.6004783282927848
2026-03-04 00:00:00,565.1530854685284,0.2862005290479607,147.34486517049186,22.11751907014029,0.0,0.0642547656604081,0.06922245416819278,0.07430790759092902,0.07816478491898778
2026-03-04 01:00:00,577.3214488589919,4.521015497450428,2471.651833995963,19.817620062359467,50.17693821588078,1.1150289684420704,1.1027251067475858,1.0466949827190104,1.193919098830996
2026-03-04 02:00:00,585.6380005385369,1.4645442634825399,824.9000437961819,22.510774977946458,18.085850427745864,0.3792719708022887,0.3552912268273106,0.38707454615580583,0.36121357350479233
2026-03-04 03:00:00,562.1401341235102,0.22769076614798023,122.3137180545679,24.53755977546927,0.0,0.061198601889739634,0.0544636575333303,0.05788609786650434,0.053773369887945295
2026-03-04 04:00:00,576.6614136225168,1.3573141102796389,733.8272686737321,21.254561652550397,18.43427542583456,0.3405856512069326,0.3401517661982004,0.3322825757528328,0.38298924721712807
2026-03-04 05:00:00,577.8718487066812,6.763319527407719,3696.6471439144957,22.275505393661994,79.27863526938478,1.828515473376956,1.6205801174941237,1.7443262062472566,1.6958362967413387
2026-03-04 06:00:00,581.3573741710906,0.7405219431692904,404.7376819105294,22.852369932886337,10.279119687209048,0.17235554312222184,0.18763397596944614,0.20614920938484685,0.18525942262125195
